# z_left p([z_left, z_right])
0.000000000000000000e+00	0.000000000000000000e+00
1.568627543747425079e-02	0.000000000000000000e+00
3.137255087494850159e-02	0.000000000000000000e+00
4.705882817506790161e-02	0.000000000000000000e+00
6.274510174989700317e-02	0.000000000000000000e+00
7.843137532472610474e-02	0.000000000000000000e+00
9.411765635013580322e-02	0.000000000000000000e+00
1.098039299249649048e-01	0.000000000000000000e+00
1.254902034997940063e-01	0.000000000000000000e+00
1.411764770746231079e-01	4.918350668958737515e-07
1.568627506494522095e-01	1.112096583710808773e-06
1.725490242242813110e-01	8.958802936831489205e-06
1.882353127002716064e-01	4.467350663617253304e-05
2.039215862751007080e-01	2.074011863442137837e-04
2.196078598499298096e-01	8.249544189311563969e-04
2.352941334247589111e-01	2.879323903471231461e-03
2.509804069995880127e-01	8.902914822101593018e-03
2.666666805744171143e-01	2.462987042963504791e-02
2.823529541492462158e-01	6.144610419869422913e-02
2.980392277240753174e-01	1.392990499734878540e-01
3.137255012989044189e-01	2.890060842037200928e-01
3.294117748737335205e-01	5.524289608001708984e-01
3.450980484485626221e-01	9.789948463439941406e-01
3.607843220233917236e-01	1.618097543716430664e+00
3.764706254005432129e-01	2.508418560028076172e+00
3.921568989753723145e-01	3.666974544525146484e+00
4.078431725502014160e-01	5.081275939941406250e+00
4.235294461250305176e-01	6.707294940948486328e+00
4.392157196998596191e-01	8.474247932434082031e+00
4.549019932746887207e-01	1.029481887817382812e+01
4.705882668495178223e-01	1.207795715332031250e+01
4.862745404243469238e-01	1.374075222015380859e+01
5.019608139991760254e-01	1.521670627593994141e+01
5.176470875740051270e-01	1.645910835266113281e+01
5.333333611488342285e-01	1.743982315063476562e+01
5.490196347236633301e-01	1.814504623413085938e+01
5.647059082984924316e-01	1.857001876831054688e+01
5.803921818733215332e-01	1.871473693847656250e+01
5.960784554481506348e-01	1.858178329467773438e+01
6.117647290229797363e-01	1.817664527893066406e+01
6.274510025978088379e-01	1.750989341735839844e+01
6.431372761726379395e-01	1.660004997253417969e+01
6.588235497474670410e-01	1.547591876983642578e+01
6.745098233222961426e-01	1.417724704742431641e+01
6.901960968971252441e-01	1.275328731536865234e+01
7.058823704719543457e-01	1.125939655303955078e+01
7.215686440467834473e-01	9.752402305603027344e+00
7.372549176216125488e-01	8.285683631896972656e+00
7.529412508010864258e-01	6.904822826385498047e+00
7.686275243759155273e-01	5.644641876220703125e+00
7.843137979507446289e-01	4.527800083160400391e+00
8.000000715255737305e-01	3.564981460571289062e+00
8.156863451004028320e-01	2.756363630294799805e+00
8.313726186752319336e-01	2.093835592269897461e+00
8.470588922500610352e-01	1.563561439514160156e+00
8.627451658248901367e-01	1.148444652557373047e+00
8.784314393997192383e-01	8.302198648452758789e-01
8.941177129745483398e-01	5.910661220550537109e-01
9.098039865493774414e-01	4.146831631660461426e-01
9.254902601242065430e-01	2.868847846984863281e-01
9.411765336990356445e-01	1.958291679620742798e-01
9.568628072738647461e-01	1.319789886474609375e-01
9.725490808486938477e-01	8.787187188863754272e-02
9.882353544235229492e-01	5.783186480402946472e-02
1.003921627998352051e+00	3.764514997601509094e-02
1.019607901573181152e+00	2.424954064190387726e-02
1.035294175148010254e+00	1.547000091522932053e-02
1.050980448722839355e+00	9.775487706065177917e-03
1.066666722297668457e+00	6.122477818280458450e-03
1.082352995872497559e+00	3.803613130003213882e-03
1.098039269447326660e+00	2.344782929867506027e-03
1.113725543022155762e+00	1.434033853001892567e-03
1.129411816596984863e+00	8.710906840860843658e-04
1.145098090171813965e+00	5.250678514130413532e-04
1.160784363746643066e+00	3.150328120682388544e-04
1.176470637321472168e+00	1.881299249362200499e-04
1.192156910896301270e+00	1.111370220314711332e-04
1.207843184471130371e+00	6.564281648024916649e-05
1.223529458045959473e+00	3.941301838494837284e-05
1.239215731620788574e+00	2.381736703682690859e-05
1.254902005195617676e+00	1.286442966375034302e-05
1.270588278770446777e+00	6.971566563152009621e-06
1.286274552345275879e+00	3.580563316063489765e-06
1.301960825920104980e+00	2.552945943534723483e-06
1.317647099494934082e+00	9.384555710312270094e-07
1.333333373069763184e+00	0.000000000000000000e+00
1.349019646644592285e+00	0.000000000000000000e+00
1.364705920219421387e+00	0.000000000000000000e+00
1.380392193794250488e+00	1.154053620666672941e-06
1.396078467369079590e+00	5.653279799844312947e-07
