0.2, 0.6, 0.003868517609692329 
0.2, 0.65714286, 0.003908482489559919 
0.2, 0.71428571, 0.0039679382270481085 
0.2, 0.77142857, 0.004041821487550832 
0.2, 0.82857143, 0.004126562906191683 
0.2, 0.88571429, 0.00421936880049302 
0.2, 0.94285714, 0.00431805614969925 
0.2, 1.0, 0.004421125238495669 
0.22857143, 0.6, 0.004226614009288608 
0.22857143, 0.65714286, 0.004283263707776447 
0.22857143, 0.71428571, 0.00435860210305048 
0.22857143, 0.77142857, 0.004447729257428116 
0.22857143, 0.82857143, 0.0045468456460774735 
0.22857143, 0.88571429, 0.004653167596393119 
0.22857143, 0.94285714, 0.004764710202068455 
0.22857143, 1.0, 0.004879648380706309 
0.25714286, 0.6, 0.004577108156936736 
0.25714286, 0.65714286, 0.004650157962460534 
0.25714286, 0.71428571, 0.004741062046599201 
0.25714286, 0.77142857, 0.004844857351394063 
0.25714286, 0.82857143, 0.004957983566275773 
0.25714286, 0.88571429, 0.005077336666410807 
0.25714286, 0.94285714, 0.005200882282635018 
0.25714286, 1.0, 0.005326872962794396 
0.28571429, 0.6, 0.00492090577112418 
0.28571429, 0.65714286, 0.0050101127786534 
0.28571429, 0.71428571, 0.0051164796305328995 
0.28571429, 0.77142857, 0.005234681645702338 
0.28571429, 0.82857143, 0.005361071781617134 
0.28571429, 0.88571429, 0.005492752710619634 
0.28571429, 0.94285714, 0.005627359982563917 
0.28571429, 1.0, 0.005763672044286955 
0.31428571, 0.6, 0.005258933717567234 
0.31428571, 0.65714286, 0.005364085072300618 
0.31428571, 0.71428571, 0.005485360404943937 
0.31428571, 0.77142857, 0.005617501480532686 
0.31428571, 0.82857143, 0.005756643436188915 
0.31428571, 0.88571429, 0.0058996938067242275 
0.31428571, 0.94285714, 0.00604497276928285 
0.31428571, 1.0, 0.006190429640646751 
0.34285714, 0.6, 0.005591918764200224 
0.34285714, 0.65714286, 0.005712774564962616 
0.34285714, 0.71428571, 0.005848643762219872 
0.34285714, 0.77142857, 0.005994089845396029 
0.34285714, 0.82857143, 0.006145284288595048 
0.34285714, 0.88571429, 0.006299351061575927 
0.34285714, 0.94285714, 0.006454179963424903 
0.34285714, 1.0, 0.006608207691171048 
0.37142857, 0.6, 0.005920411430429357 
0.37142857, 0.65714286, 0.0060568707688640625 
0.37142857, 0.71428571, 0.006206815365779773 
0.37142857, 0.77142857, 0.00636484537505664 
0.37142857, 0.82857143, 0.006527289515658808 
0.37142857, 0.88571429, 0.006691700494645775 
0.37142857, 0.94285714, 0.006855674584477804 
0.37142857, 1.0, 0.007017745688333201 
0.4, 0.6, 0.006245021565870008 
0.4, 0.65714286, 0.00639638236456486 
0.4, 0.71428571, 0.0065599310464369695 
0.4, 0.77142857, 0.006730099937932523 
0.4, 0.82857143, 0.006903636363551046 
0.4, 0.88571429, 0.00707736141573471 
0.4, 0.94285714, 0.0072498390618828765 
0.4, 1.0, 0.007419284822009663 
